 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
2.52,0.26,1.26,0.49,2.53,3.34,1.1,1.96,1.68,2.92,1.23,1.47,1.5,0.53,0,0,1.02,3
0,0,0,0.28,1.22,0.19,0.15,0.35,0.95,2.99,0,0.83,0.6,0.2,0,0,0,3
0.67,0,3.2,0,1.02,3.68,1.23,1.21,1.16,2.95,0.77,0.54,1.29,0.26,0.18,0,0.82,3
0.08,0.3,0,0.48,2.17,3.34,0.55,0.63,1.46,1.04,0.57,0.35,0.34,0,2.74,1.31,0.28,3
1.56,0.45,0.98,0,2.31,0.92,0.62,2.2,2.13,3.15,1.21,0,0.66,1.1,2.72,3.53,1.08,3
1.54,1.48,0.77,0,1.21,2.8,0,0.68,0.96,0.04,0,0,0.29,0,0.66,0.42,0,3
0,0,0,0.42,2.14,2.7,0,0.79,3.09,0.92,0,0,0,0.15,2.24,0,0,3
0,0,0,0.24,2.17,1.68,0,1.85,4.24,2.12,0,0,0,0.39,3.19,0.12,0,3
2.75,2.32,0,0.68,1.62,0,0,1.58,2.86,1.96,0,0,0.83,0.19,0.52,0,0,3
1.15,1.21,0.29,0,1.37,3.33,0,0.26,1.07,0.48,0,0,0.81,0,0.79,1.06,0,3
0.19,0,2.14,0,4.47,4.88,1.26,2.43,3.85,1.07,0,0,0,0,2.92,0,0.42,3
2.48,0.9,0.94,0,3.88,2.62,0,2.07,3.94,2.5,0,0,0,0.32,3.53,0.84,0.93,3
2.03,3.13,0,0,2.55,2.54,0,1,3.72,1.45,0,0,0.57,0.35,2.68,0.05,0.75,3
1.49,0,0,0,2.08,3.07,1.46,1.75,1.67,1.8,0,0,0.8,0,1.83,0,0,3
0,0,0,0,1.94,0.59,0,1.56,3.51,2.19,0,0,0,0.08,2.92,0.29,0,3
1.4,1.07,0.27,0,1.39,3.3,0,0.45,0.65,0,0,0,0.67,0,0.75,0.62,0,3
2.03,0.47,0,0,2.19,1.98,0,1.45,2.89,1.86,0,1.39,1.45,0.79,1.14,0.47,1.28,3
1.6,1.22,0.86,0,1.24,2.08,0,0.86,1.37,0.13,0,0,0.73,0,0.73,0.79,0,3
0,0,0,0,2.68,2.3,0.01,1.27,3.67,1.63,0,0,0,0,2.9,0.64,0,3
0.76,0,0.65,0,2.51,2.02,0.86,1.82,2.36,1.39,0.47,0,0,0,1.74,0.68,0.44,3
2.11,1.54,0.64,0,0.84,0,0,1.37,2.21,0.76,0,0,0.77,0.66,2.82,0.69,0,3
1.42,0,3.28,0,0.91,3.84,0.7,1.14,1.31,2.87,0.79,0.29,1.24,0.19,0.49,0,1.08,3
0,0,0.37,0,1.61,0.8,0,0.45,1.03,3.05,0.25,1.02,0.62,0.39,0,0,0,3
0,0,0,0,0.94,0.81,0.82,2.08,2.13,0.72,0,0.02,0,0,1.49,0.09,0,3
0.67,0.78,0,0,2.8,3.54,1.01,2.41,2.55,1.07,0.73,0,0.44,0.72,3.05,2.38,0,3
2.95,1.49,0.42,0.44,2.87,1.51,0.64,2.44,3.72,1.48,0,0,0.56,0.43,3.61,1.23,0,3
1.65,0.86,0.36,0,1.71,2.38,0.02,1.26,2.76,0,0.46,0,0.5,0,3.34,0.05,0.75,3
1.02,0,0,0,0.44,0,0,0.19,1.79,0.77,0.14,0,0.55,0,1.22,0,0,3
0.36,0.22,0,0,0,0,0,0,0.42,0.82,0,0,0.24,0,0.13,0.45,0,3
0.79,0.67,0,0,1.39,2.15,1.03,1.64,2.19,1.23,0.45,0,1.22,0,0.92,0.73,1.65,3
0.33,0.05,0.49,0,3.5,4.14,2.14,2.66,2.72,1.54,0.94,0,0.87,0,2.45,0,0.03,3
1.38,0.5,0,1.78,0,0.5,0,0,0,0,0,0,0.02,0,0,0,0,3
0.58,0,1.18,0,2.9,4.64,0.15,0.82,2.56,1.22,0,0,0.8,0,2.38,0.96,0.15,3
0.67,0,0,0,1.94,2.6,0,1.42,2.17,0.69,0,0,1.81,0.51,2.96,1.79,0.25,3
0.14,0,0,0.64,2.01,3.13,0.05,1.4,2.31,1.38,0,0,0,0,2.84,1.47,0.41,3
0.23,0,0,1.22,1.78,1.6,0.36,1.67,2.88,1.06,0,0,0.61,0.04,1.97,0.77,0,3
1.38,0.03,0,0.51,0.64,2.36,0,0.2,1.73,1.09,0,0,0.63,0,0.79,0,0,3
0.7,0.5,0.12,0.74,1.35,0.73,0.24,2.06,2.82,2.76,0,0,0,0,2.06,0,0,3
1.99,1.35,0.37,0.16,2.08,3.22,0.61,0.51,2.18,0.61,0,0,0,0,1.4,2.02,0.52,3
0.51,0,1.38,0,2.41,2.46,1.53,2.14,1.61,0.82,0.17,0,0.46,0,3.47,0.42,0.37,3
1.03,1.08,0.04,0.07,0.95,0.33,0.82,1.25,1.89,0.75,0.18,0,0,0,1.91,0.28,0.46,3
1.24,0.4,0,0.73,1.02,0.85,0,1.13,2.52,1.78,0,0,0.48,0,2.61,0.6,0.21,3
2.52,0.25,1.38,0,1.6,2.21,1.34,0.97,0.58,0,0.84,0,1.37,0.5,2.99,0,0.59,3
1.54,0,1.83,0,1.41,1.43,0,1.52,0.78,1.32,0.66,0.45,0.84,0,0.96,0,0,3
2.32,0.47,1.87,0.81,1.93,1.83,1.36,1.93,1.86,0.53,0.31,0,0,0,3.1,0.46,0,3
0.96,1.47,0,2.23,0,0.61,0,0,0.71,0,0,0,0,0,0.52,0,0,3
1.48,0.98,0.52,0,2.85,3.04,0.87,2.44,1.82,2.3,1.02,3.16,1.62,0.6,0,0,1.62,3
1.6,0.54,1.12,0,2.33,3.11,0,3.61,2.49,1.31,1.19,2.3,0,0.31,0.46,0.28,0,3
1.36,1.02,0.38,0,1.72,1.94,0.39,1.45,2.85,0.67,0.76,0,0.87,0,3.46,0.78,0.92,3
0.23,0,1.23,0,2.94,3.73,1.38,2.07,0.93,1.61,0.8,1.37,1.5,0.73,0,0,1.53,3
0.18,0,0.94,0,1.73,0.56,0.55,0.91,2.35,1.45,0.04,1.32,0.53,0.67,1.68,0,0.19,3
1.26,0.07,0,0,1.13,2.15,0,0.85,0.96,1.09,0.36,0,1.12,0.04,0.52,0.33,0,3
1.12,0,0,1.34,1.52,0,0,2.52,3.76,3.2,0,0,0,0,2.44,0,0,3
0.03,0,0,0.31,0.79,0,0,1.08,2.99,2.32,0,0.36,0.61,0.41,0.58,0,0,3
2.06,0.61,0.26,0,1.58,4.17,0,1.19,1.46,0.53,0.34,0,0.73,0,0.61,0.94,0,3
0,0,0,0.33,2.21,2.63,0,0.62,3.35,1.36,0,0,0.61,0.33,1.8,0,0,3
0,0,0,0.28,2.24,2.9,0,1.73,3.58,1.25,0,0,0,0.62,2.82,0,0,3
0,0,0,0.76,2.69,2.11,0,1.82,3.19,1.52,0,0,0.98,0.22,3.41,0.37,0,3
0,0,0,0.67,2.67,1.77,0,1.75,4.28,1.7,0,0,0.03,0.41,3.26,0.4,0,3
1.16,0,0,0,1.5,2.99,0,1.26,1.49,0.72,0,0,1.13,0,0.85,0.34,0,3
0,0,1.58,0,2.22,1.33,1.56,0.84,1.01,2.61,0,0.1,2.87,0,0.96,0.22,1.2,3
0.4,0,0,0,2.56,1.8,0,2.3,3.18,2.45,0,1.01,0.33,0.15,0.61,0,0,3
1.63,0,0,0.52,0.96,2.62,0,0,1.13,0.04,0.15,0,0.53,0,0,0,0,3
0.92,0,0,0,1.83,3.66,0,1.59,1.9,0.59,0,0,0,0,1.29,0.29,0,3
0.19,0,0,0.86,1.94,1.98,0,1.79,3.53,0.95,0,0.47,0.24,0.83,2.11,0,0,3
0,0,0,0,2.06,3.36,0.71,1.52,2.75,0.9,0,0,0,0.51,2.71,1.02,0.11,3
0,0,0.67,0,2.14,1.86,0.56,1.73,2.3,1.46,0,0,1.46,0,2.39,0.48,0.81,3
2.31,1.42,0,0.07,1.17,0,0,2.07,3.07,0,0,0,0,0,2.44,0.74,0,3
2.01,0.25,0,0.02,2.3,2.5,1.67,1.59,1.38,1.88,0,0.54,0.83,0.52,0,0,1.08,3
1.17,0.56,0.86,0,1.99,0.74,0.6,2.02,1.85,2.31,0.51,2.19,0,0.12,0,0.24,1.32,3
1.52,1.69,0,0,2.26,2.07,0.67,2.07,2.86,1.44,0,0,0,0,1.97,0.27,1.66,3
0.96,0,1.04,0.03,1.16,2.3,0.7,0.26,0.34,0.78,0.3,0.32,0.74,0.5,0.82,1.22,0.5,3
1.36,0,0.01,0,1.81,4.18,0.05,0.89,1.34,0,0,0,1.14,0.06,0.6,0.77,0,3
1.4,0,1.05,0.47,1.59,1.65,0.81,0.26,0.85,0.81,0.14,0.02,1.25,0.38,1.18,0.17,0.04,3
1.59,0.52,0,0,1.55,0,0.49,1.35,2.7,1.19,0.02,0,0.25,0,2.67,0.07,0.09,3
2.52,0,1.23,0,1.22,2.41,1.04,0.8,0.44,0.25,0.47,0,0.96,0,2.81,0.63,0.28,3
1.44,0,1.5,0.37,2.06,2.2,0,1.63,0.63,0.71,1.45,0.9,0.42,0,0.23,0.16,0.55,3
0.88,0,0,0,1.69,2.09,0.32,1.3,2.34,1.46,0.18,0,0.43,0.41,3.32,2.78,0.52,3
1.65,0,1.12,0,0.82,1.6,0.55,1.08,0.06,1.85,0,0.09,0.89,0.15,1.01,0.16,0.79,3
1.88,1.45,0,0.26,3.04,0.41,0.21,2.19,2.96,0.39,1.55,0,1.16,0,2.84,0,1.27,3
1.79,0.72,0.05,0.7,1.03,1.6,0.62,0.32,1.5,0.05,0,0,0.29,0,3.24,1.28,0.33,3
0.54,0,2.37,0,2.28,2.03,1.12,2.3,1.6,1.4,0,0,0,0,2.76,1.26,0.57,3
0.97,0.58,0,0.94,0,0,0,0,0.71,0.88,0,0.21,0,0.07,0,0,0,3
0.32,0,0.83,1.21,0.98,0.99,0.94,0.03,0.16,0,0.5,0,1.87,0.03,0.74,0,0.22,3
2.74,1.65,3.02,1.83,2.95,3.31,1.06,1.91,3.03,0.57,0,0,1.25,0,3.84,1.4,0.16,3
1,0,1.9,0,2.25,2.34,1.2,1.92,2.28,2.07,0.13,0,0.58,0,1.43,0,0.35,3
1.28,0,2.17,0,2,3.4,0.26,1.06,2.01,0.64,0,0,0,0,3.09,1.57,0.03,3
1.89,0.72,2.71,0,2.67,4.65,0.41,2.93,1.61,2.3,1.06,2.46,2.35,0.62,0,0,1.12,3
2.78,2.29,0,1.23,0.92,0,0.07,1.9,2.93,1.03,0,0,0,0,2.49,0,0,3
1.19,0,0,0,3.07,3.55,1.65,3,1.94,0.53,0,1.43,0.54,1.22,0,0,0,3
2.57,1.26,0.45,0.1,1.46,0.95,0.96,2.42,1.28,2.23,1.19,0.23,0,0,0.13,0,1.09,3
2.25,1.02,0,0.17,0.63,0,0.6,0.9,1.33,0.75,0.32,0,0.99,0,0.68,1.63,0.94,3
0.21,0,0,0.24,0.61,1.14,0.19,2.11,1.74,1.2,0.74,0,0,0,0.72,0,0,3
0,0,0.52,0,1.44,2.07,0.06,0.97,2.72,0.84,0,0,0,0,0.88,0.38,0.34,3
2.01,0.57,0.29,0,1.16,3.28,0,1.17,1.25,0.91,0.3,0,1,0,0.94,0.5,0,3
0,0,0.11,0.45,2.49,1.82,0,2.05,3.19,1.97,0,0.29,0,0.43,0.91,0.06,0,3
0.04,0,0,0,2.55,1.41,0,1.8,3.61,2.15,0,0,0,0.11,2.35,0.16,0,3
1.68,1.64,0,1.47,1.79,0.65,0,2.32,3.65,0.54,0,0.89,0,0,2.44,0,0.26,3
1.33,0.47,0.25,0,2.27,3.94,0.44,1.48,2.13,2.17,0.17,0.32,2,0.22,2.24,2.36,0,3
1.05,0.38,0,0.52,1.6,0,0,2.18,3.4,2.65,0,0.45,0,0,1.69,0.04,0,3
2.58,2.82,0.54,0.29,1.38,0,0,3.68,4.37,3.65,0.29,0.79,0,0,3.73,0.82,1,3
0,0,0,0.16,2.95,3.16,0.08,1.83,2.99,1.9,0.03,0,0.3,0.58,2.73,0,0.42,3
0,0,0,0.46,2.25,1.62,0,0.46,3.17,1.35,0,0,0.74,0.33,2.53,0,0,3
0,0,0.14,0,2.65,2.82,0,1.89,3.33,1.99,0.29,0.33,1.11,0.72,3.1,1.64,0,3
1.36,0,0.52,0.77,1.54,0.99,0,1.75,2.97,1.34,0,0,0.28,0,2.48,0,0,3
0.33,0,0.02,0.68,2.24,1.24,0,1.77,3.17,0.61,0.08,1.08,1.09,1.02,1.46,0.02,0,3
1.46,1.1,0,0,2.32,1.43,0.48,2.27,3.31,2.5,0.05,0.3,0.25,1.28,1.11,1.18,1.44,3
0,0,0,0.32,2.47,2.99,0,1.46,3.49,0.32,0,0,0,0,2.93,0,0,3
1.64,1.12,0.22,0,1.67,3.8,0.29,1.56,1.86,1.59,0,0.38,1.59,0,1.65,2.26,0,3
1.24,2.4,0,0.55,2.32,2.85,0.18,2.6,4.56,2.08,0,0,0,0.48,3.93,1.87,1.1,3
2.13,0.88,1.94,0.71,1.77,2.77,0,2.29,2.6,1.7,0.08,1.06,0,0,0.57,0.54,0,3
0.31,0,0,0.62,1.73,0,0,1.53,2.93,2.83,0,0,0,0.47,1.29,0.12,0,3
0.52,1.25,0,0.56,1.81,1.77,0.36,2.07,2.39,1.66,0,0.98,0,0.57,2.81,0.54,0,3
2.62,1.19,0.18,0,2.77,2.07,1.28,3.49,3.06,2.29,0.59,0.24,1.05,0.15,2.86,0,1.82,3
2,0.84,0,0,0.71,1.54,0.71,0.9,1.05,0.94,0.53,0,1.31,0,0.71,1.38,0.88,3
0,0,0,0.41,1.95,2.65,0.58,1.94,2.3,2.7,0,0,0.19,0,2.57,0,0,3
0.28,0,0,0,2.09,1.26,0.25,2.16,0.91,1.4,1.46,2.04,0.79,0.63,0,0,0.85,3
1.68,0.45,1.89,0.46,2.85,3.73,1.13,2.19,1.95,3.15,0,1.95,0.73,0.47,0,0,0.15,3
1.48,1.11,0,0.52,0.8,0.36,0,0.28,2.38,0.91,0.22,0,1,0,2.35,1.14,0.25,3
0,0,0.81,0,2.75,1.37,1.95,1.9,2.2,1.28,0.09,0,0,0,1.74,0.42,0,3
0.36,0,0.46,0,1.69,1.75,0.85,1.69,1.89,0,0.15,0,0,0,2.21,1.05,0.48,3
2.18,2.43,4.12,1.63,2.48,1.44,0.7,2.4,2.33,2.13,0,0,0,0,5,1.67,0,3
3.22,0.88,1.98,0,0.68,1.56,0.23,0.93,0.88,2.6,0.05,0.31,0.92,0.01,1.15,0.08,0.54,3
0.85,0.46,0,0,2.53,1.05,0.69,1.46,3.29,0,0.29,0,0.71,0,3.56,0.61,2.01,3
1,0.53,0.16,1.2,1.58,2.75,1.01,1.74,2.38,1.8,0,0,0,0.56,3.15,3.25,0.16,3
3.18,3,1.13,4.36,0.98,0.51,0.72,2.21,1.46,0,0.8,0,0,0,3.88,0.32,0,3
1.31,0,1.74,0,1.55,1.25,0.84,1.19,0.64,0.76,0.25,0.68,0.41,0,0.61,0.58,0.15,3
1.66,0,0,0,2.44,1.24,0,1.84,3.19,0.86,0.05,0,0.45,0.1,2.69,0,1.66,3
0.93,0,0.23,0.45,0.22,0.01,0,0.61,0.58,1.46,0.61,0.78,1.37,0.17,0,0,0,3
0.2,0.58,0,0.13,2.79,1.64,0.13,2.06,2.28,0.22,1.07,0,1.88,0,4.14,1.22,2.22,3
1.33,0.18,1.14,0.24,1.52,1.44,0.94,1.29,0.73,0.96,0.2,0.01,0.26,0.28,0.6,0.32,0,3
0,0,1.12,0,1.16,2.16,0.99,0.23,0.37,1.62,0.23,0,0.48,0,0.73,0.31,0.84,3
1.03,0,0,0,1.45,1.67,0,1.44,2.17,0.84,0.08,0,0,0,2.36,0,0.46,3
1.27,0,1.98,0,1.37,2.13,1.31,1.4,1.02,1.09,0.12,1.02,1.03,0.23,1.22,1.25,0.49,3
0.55,0,0.18,0,3.28,4.11,0.67,1.65,2.48,1.89,0,0,1.43,0,3.34,0.7,0.19,3
0.77,0,0.71,0.11,2.42,1.82,0.34,1.85,2.66,1.42,0,0,0,0,2.73,1.49,0.04,3
1.86,0.07,1.32,1.16,1.38,0.89,1.03,0,1.47,1.15,0.33,0,1.68,0.02,0.96,0,1.43,3
3.42,2.33,0,0.23,0.7,0,0,1,3.43,0.33,0,0,0,0,2.04,1.27,0,3
1.89,0.75,0.41,0.24,2.14,2.36,1.47,1.22,1.38,2.95,0.46,1.1,1.25,0.4,0,0,1.04,3
0.99,0.77,0,0,2.97,2.27,1.63,2.66,2.07,2.03,0.73,2.37,0,0.24,0,0,1.11,3
2.9,2.76,1.77,0.96,0.81,1.1,0,0.07,2.04,2.05,0,0,1.14,0,0,0,0,3
1.01,0,1.06,0,2.71,1.38,0,3.05,4.05,3.47,0.04,1.86,0.83,1.06,3.08,0.81,0,3
2.37,2.49,0.29,0.19,0.85,0,0,2.64,3.82,2.65,0.27,1.6,0,0,2.68,0.74,0.47,3
1.39,1.21,0.05,1.94,1.1,0,0.2,1.42,2.36,2.42,0,0,0.23,0,0.56,0,0,3
1.76,0.55,1.59,0,2.6,1.21,0.92,3.29,4.45,1.33,0,0,0,0,3.78,0.48,0.29,3
1.06,0,0,0,1.28,2.39,0,1.17,1.36,1.04,0.6,0,1.35,0.51,0.66,0,0,3
1.42,0.72,0,1.19,1.25,2.95,0,0,1.13,0.38,0,0,1.2,0.17,1.24,0,0,3
0,0,0.4,0.45,2.21,2.61,0,2.18,3.47,1.85,0,0,0,0.25,3.19,0.65,0,3
0.95,0.51,0.58,1.27,0,0,0,0,0.14,2.37,0.11,0.17,1.19,0,0,0,0,3
0.78,0,0.4,1.45,2.81,2.14,0,1.22,4.32,1.23,0,0,0.18,0.52,3.24,0.01,0,3
0,0,0,0.13,2.25,2.14,0,0.42,3.29,1.11,0,0,0.89,0.36,2.05,0.16,0,3
1.37,0,0,0,1.62,3.44,0.28,0.97,1.26,0.44,0.39,0,1.53,0.17,0.82,0.06,0,3
0,0,0.09,0.21,1.83,0.31,0,2.16,3.37,1.97,0,0,0,0.25,3.01,0.47,0,3
0,0,0,0.57,1.36,1.34,0,1.23,2.36,1.33,0.07,0.49,0.63,0.69,0.72,0,0.11,3
1.04,0,0.05,0.47,1.55,3.27,0,0.5,0.77,0.21,0.16,0.15,0.97,0,0.06,0.53,0,3
3.17,2.49,1.26,0.26,3.71,0.61,0.78,2.82,3.69,0.7,0.92,0.38,2.67,0.67,3.23,0.2,0.98,3
1.62,2.54,0,0,1.94,1.72,0,1.72,3.88,1,0,0,0,0.11,3.48,0.62,0.54,3
0.14,0,0.04,0,2.8,1.6,0,1.44,3.48,0.65,0,0,0,0.36,2.43,0.1,0,3
0.84,0.46,0,0.27,0.68,0.66,0,1.09,3.22,0.89,0,0,0,0,2.93,0,0,3
0.87,0,0,0,0.12,1.68,0,0,1.17,0,0.23,0,0.89,0,0,0,0,3
1.34,0.25,0,0,2.69,2.57,1.03,2.45,1.53,2.07,0.66,2.15,0.33,0.41,0,0,1.33,3
2.13,2.12,0.6,1.47,1.91,3.02,0,1.15,2.26,0.53,0,0,0,0,1.57,0,0,3
0.51,0,0.39,0,1.42,1.21,1.15,1.49,2.62,1.56,0,0,0.22,0.21,2.89,1.47,0,3
0.16,0,1.28,0,2.83,4.92,1.16,2.81,0.95,2.4,1.24,3.09,2.79,0.94,0,0,1.54,3
1.18,0.59,0,0,0.56,0,0,0.09,0,0,0,0,0,0,0.34,0.17,0.02,3
1.71,0.01,0.86,0.64,2.51,1.83,0,1.06,3.08,1.41,0,0,0.1,0,3.15,0.73,0,3
1.31,0,2.26,0.01,2.71,2.32,0.83,2.08,2.31,0.17,0,0,0.36,0,3.42,0.57,1.44,3
1.08,0.03,0,0,1.29,2.58,0,1.41,2.38,2.41,0,0,0,0,2.91,1.66,0.37,3
0.09,0,0,0,2.82,1.99,0.39,1.26,3.21,0,0.62,0,0.94,0,3.5,0.67,1.86,3
0.98,0.09,1.59,0,1.38,1.33,0.74,1.72,1.02,1.72,0,0.16,0.01,0.03,0.19,0.28,0.12,3
1.43,0,0.26,0,0.39,0,0,0.71,0.76,1.21,0.87,0,1.06,0,0,0,0,3
1.25,0,2.21,0,1.42,1.18,0.82,1.61,0.99,3.21,0.49,0.73,0.41,0,1.24,0,1.11,3
1.54,0,2.28,0,1.24,1.34,1.07,0.72,0.63,1.55,0.57,0.08,0.38,0,1.11,0,0.53,3
1.24,0,2.09,0,1.25,1.97,1.61,0.86,0.24,0,0.62,0,0.96,0.47,1.32,0,0.69,3
0.92,0.49,0,0.3,2.8,2.47,0.95,2.17,2.86,0.35,0.24,0,0.75,0,4.35,1.79,1.4,3
2.39,2.27,0.69,1.2,2.08,1.31,0,1.44,2.8,1.88,0,0,1.71,0.26,3.35,0.98,0,3
0.55,0,1.8,0.76,0.47,2.04,0.78,0,0,0.59,0,0.07,0.61,0.74,0.42,0.45,0.24,3
0.46,0,0,0,2.13,2.37,0.4,1.72,1.92,0.9,0,0,0,0,2.03,0,0,3
1.43,0.5,0,0.25,2.33,2.51,0,0.49,1.83,0.61,0.74,0,0.73,0,1.49,0.25,0.62,3
1.5,2.01,0,1.02,0.16,0,0,0.81,1.27,1.54,0,1.17,0,0,0.04,0.34,0,3
1.56,0.34,0.35,0.09,3.03,2.67,1.34,2.42,1.45,3.1,0.93,3.19,1.42,0.41,0,0,1.63,3
2.59,0.48,3.17,0.27,3.01,4.19,1.32,2.31,1.97,2.9,0,0.86,0.51,0.21,0,0,0.9,3
1.22,0.95,0,0.61,1.43,1.8,0,1.74,2.75,0.38,0.21,0.08,0.11,0,2.46,0,0.47,3
0.95,0.3,0,0,1.53,2.84,0.8,0.89,1.5,1.21,0.34,0,0.59,0,2.08,0.9,1.22,3
2.91,2.24,0,0.26,1.62,0.55,0,2.39,3.63,1.91,0,0,0.67,0,3.76,1.98,0.31,3
0,0,0.18,0,0.27,0.95,1.62,0.46,0.38,0.55,0.35,0,0.76,0,0.13,0,1.25,3
1.61,0,0.44,0.9,2.37,1.06,0,1.03,3.73,1.38,0,0,0,0,2.58,0,0,3
2.03,0.12,0.6,0.32,1.06,2.02,0,1.32,1.85,0.36,0.21,0.24,0.73,0,1.12,0.4,0,3
1.5,0.08,0.3,0,1.36,1.85,0,1.15,1.34,0,0.17,0,0.8,0.43,0.6,0,0,3
2.37,0.46,0.76,1.11,2.23,0.78,0,1.62,3.62,1.29,0,0.51,0,0.02,1.91,0.18,0,3
0.63,0.09,0,0,2.34,0.18,0,1.77,3.3,1.78,0,0,0,0,2.13,0,0,3
0,0.2,0,0.14,2.44,0.1,0,1.63,3.69,1.23,0,0,0,0.26,2.08,0,0,3
0,0,1.05,0,0.91,0,0.25,0.78,1.55,1.55,0,0,1.68,0,1.04,0.95,0.61,3
0,0,0.41,0.05,2.23,3.22,0.67,1.27,2.64,0,0,0,0.81,0.69,2.38,0.31,0.23,3
0.93,0.6,0,0.73,1.25,0,0,1.51,2.83,3.18,0.01,0.74,0,0.66,0,0,0,3
1.39,0,0,0,1.37,3.57,0,1.04,0.96,0.15,0,0,0.26,0,0.38,0.51,0,3
0.17,0,0.59,1.06,2.32,0.64,0,1.5,3.98,2.25,0,0,0,1.17,3.35,0,0,3
0,0,0,0.09,2.95,2.57,0,2.54,3.83,2.8,0,0,0,0.48,2.9,1.02,0,3
1.29,0,0,0,1.83,2.87,0,1.4,1.75,0.74,0.32,0,0.25,0,2.12,0.18,0,3
0.79,0,0,0,1.01,2.43,0,0.67,1.02,0.42,0,0,0.2,0,0.07,0.62,0,3
2.62,2.35,0.83,0.03,1.82,0,0,2.38,4.27,3.23,0,0.73,0,0,2.86,1.05,0.26,3
1.08,0,0,0,1.72,3.03,0.47,0.48,2.07,1.34,0.01,0,1.69,0,1.87,1.7,0,3
1.13,0,3.06,0,3,5,2.24,2.08,1.57,3.16,0.72,1.97,0.13,0.4,0,0,0,3
1.48,0.89,0,0,1.63,1.25,0.08,1.63,3.03,1.84,0.19,0,0.57,0.12,3.56,2.02,0.76,3
1.94,1,0,0.08,2.6,2.54,0.75,2.42,3.54,1.22,1.04,0,0.46,0,3.99,1.59,0.28,3
1.19,0,0,0,2.4,2.16,1.76,0.77,1.43,1.97,1.22,0,0.67,0,0.09,0,1.01,3
0,0,0,0.36,1.01,0.17,0.19,2.12,2.77,0.51,0,0.54,1.22,0.2,1.65,0,0,3
0,0,2.4,0,1.49,3.38,0,0,1.91,0.62,0,0,0.69,0,1.55,0,0.12,3
2.52,1.89,1.37,0,1.48,1.61,0,1.33,2.03,0.58,0.07,0,0.07,0,2.16,1.51,0.18,3
0.6,0,1.55,0.25,1.25,2.45,1.11,1.25,1.5,2.33,0.54,1.71,0,1.03,0.28,1.56,0.41,3
2.61,1.93,2.01,1.04,2.44,2.77,0.14,1,3.04,1.82,0,0,1.46,0.17,3.51,1.29,0,3
0.17,0,1.34,0,1.97,2.53,1.59,0.69,1.02,0.61,0,0,0.07,0.16,0.48,0,0.49,3
2.94,1.32,0,0,1.71,0,0.3,1.76,2.53,1.12,0,0,0.41,0,2.95,0.91,1.91,3
1.62,0.69,0,0.53,1.12,0,0,2.27,3.07,1.9,0,0,0.12,0,2.56,0,0.31,3
2.04,0,2.16,0,1.03,1.3,0.57,1.24,0.96,0.55,0.35,0.06,1.24,0.24,1.25,0,0.65,3
2.52,0.85,2.57,0.05,1.11,1.32,0,2.68,1.29,2.99,0.58,1.57,0.58,0,1.07,0.74,0.93,3
2.19,0.32,0.97,0,2.87,1.99,1.12,3.34,1.73,3.15,0.45,2.28,0.66,0.12,0,0.11,1.89,3
1.67,0,0.23,0,1.94,3.55,0,1.23,1.68,0,0.02,0,0.59,0.06,1.2,0.81,0,3
0.67,0,0.45,0.02,1.44,3.58,0.42,0.2,0.97,0,0,0,0.44,0,0.5,0.53,0,3
0,0,0.29,0,2.3,2.09,1.62,1.46,1.78,0,0,0,0.65,0.01,2.25,0,0.26,3
0.31,0,0.36,1.16,0.95,1.77,0,0.4,0.69,1,0,0.55,0.49,0.21,0.09,0,0,3
1.75,0.72,0,0,2.26,0.53,0,1.49,2.87,2.67,0,0,0,0,2.08,0.18,0.89,3
0.19,0,0.17,0,1.49,3.5,0.39,0.6,1.28,0.04,0,0.22,0.3,0.12,0.31,0.67,0,3
2.76,1.06,0,0,1.35,0,0.51,2.15,1.5,2.12,0.84,0.55,0.37,0,1.73,0.16,0.77,3
0.61,0,0.94,0,1.03,3.5,0.47,1.18,0.36,0.67,0.47,0,1.12,0.09,0.56,1.07,0,3
1.23,0,0,0.88,1.45,2.21,0.06,1.09,2.51,0.61,0,0,1.24,0,3.13,0.74,0,3
2.62,1.14,0.21,0,1.69,0,0,1.17,1.85,0.98,0.21,0,0,0,1.86,0,0.54,3
2.66,3.89,0,4.62,1.58,1.17,0,1.23,2.75,2.42,0,0,0,0,2.95,0,0,3
2.66,0.83,0.08,0,1.16,0.33,0,1.32,1.11,2.51,0.7,0.09,0,0,1.46,0.65,0.49,3
1,0.51,0.48,1.73,1.37,3.06,0.61,0,0.63,0.53,0,0.47,0.62,0.69,0.49,0,0,3
1.45,0.47,0.64,0.85,2.11,2.59,0.09,1.25,0.81,0,0.11,0,0.82,0,3.38,1.53,0,3
3.56,2.69,0,1.41,1.63,1.11,0,2.37,3.58,1.85,0.45,0,0.88,0.19,4.16,0,0.31,3
0,0,0,0,4.39,5,3,1.51,1.6,0.89,0.69,2.19,0.21,2.24,0.96,0,0,3
1.63,0,0.77,0,2.82,4.83,1.35,1.91,0.2,0.46,0.8,0,1.9,0.66,2.61,0.24,0.21,3
1.09,0,0.2,0.62,1.39,2.52,0.55,0.8,0.75,0.18,0.55,0,0.05,0,0.17,0,0,3
